USP.x,Sumarija,GJ,Odsjek,KO.x,KC,Povrsina,stranica,odluka,napomena,KC_odluka,KC_2,ko_mb,ku_naziv,ZUP_NAZIV,ZUP_SJEDIS,Sumarija.y,USP.y,KOKC,Pov_unique,.id,OBJECTID,KO.y,BROJ_KC,SHAPE_Leng,SHAPE_Area
Split,Šibenik,NA,NA,Jadrtovac,d.2130/1,125,2,7,NA,"d.2130/1, d.2150",2130/1,330035,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330035_2130/1,125,KC_SKZ.csv,11886659,330035.00000000006,2130/1,7323.3229100572,1359598.766047475
Split,Šibenik,NA,NA,Jadrtovac,d.2150,125,2,7,NA,"d.2130/1, d.2150",2150,330035,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330035_2150,NA,KC_SKZ.csv,11886652,330035.00000000006,2150,4264.218172783418,477335.87913315266
Split,Šibenik,NA,NA,Krapanj,d.3034/1,125,2,7,NA,d.3034/1,3034/1,330078,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330078_3034/1,125,KC_SKZ.csv,3722254,330078,3034/1,25437.919959551444,3462438.6200269624
Split,Šibenik,NA,NA,Grebaštica,d.3034/2,125,2,7,NA,d.3034/2,3034/2,330027,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330027_3034/2,125,KC_SKZ.csv,11934586,330027.00000000006,3034/2,21383.773624455764,6692140.745313829
Split,Šibenik,NA,NA,Bribir,524/1,72.6,2,7,NA,524/1,524/1,329916,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,329916_524/1,72.6,KC_SKZ.csv,10063133,329916,524/1,4875.0214234835275,749318.9218327553
Split,Šibenik,NA,NA,Bribir,524/2,47.38,2,7,NA,"524/2, 524/3",524/2,329916,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,329916_524/2,47.38,KC_SKZ.csv,10067863,329916,524/2,5060.800979037328,531679.5225391577
Split,Šibenik,NA,NA,Bribir,524/3,47.38,2,7,NA,"524/2, 524/3",524/3,329916,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,329916_524/3,NA,KC_SKZ.csv,10061920,329916,524/3,3476.38546189002,483187.16648589005
Split,Šibenik,NA,NA,Velika Glava,d.1626/1,5,2,7,NA,d.1626/1,1626/1,330329,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330329_1626/1,5,KC_SKZ.csv,10185030,330328.99999999994,1626/1,3853.9636796282757,342579.7025059785
Split,Šibenik,NA,NA,Dubravice,d.1401/1,5,2,7,NA,d.1401/1,1401/1,329991,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,329991_1401/1,5,KC_SKZ.csv,9949155,329991.00000000006,1401/1,3884.4689046684352,400775.2789867719
Split,Šibenik,NA,NA,Čista,d.99/8,47.4,2,7,NA,d.99/8,99/8,329932,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,329932_99/8,47.4,KC_ZADZ.csv,10062680,329932,99/8,6469.124254066464,1475772.2467729924
Split,Šibenik,NA,NA,Čista,d.99/8,47.4,2,7,NA,d.99/8,99/8,329932,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,329932_99/8,47.4,KC_SKZ.csv,10062680,329932,99/8,6469.124254066464,1475772.2467729924
Split,Šibenik,NA,NA,Pirovac,2576/2,134.75,2,7,NA,2576/2,2576/2,330159,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330159_2576/2,134.75,KC_SKZ.csv,13308365,330159.00000000006,2576/2,7555.456400051841,1085388.3206338414
Split,Šibenik,NA,NA,Zaton-Raslina,618/5,20,2,7,NA,618/5,618/5,330353,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330353_618/5,NA,KC_SKZ.csv,11932960,330352.99999999994,618/5,9416.944539109503,1389811.077873377
Split,Šibenik,NA,NA,Vaćani,263,2.7,2,7,NA,263,263,330302,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330302_263,2.7,KC_SKZ.csv,10175733,330302,263,2267.599328159921,241351.45342988003
Split,Šibenik,NA,NA,Velika Glava,817/1,15,2,7,NA,"817/1, 885/1",817/1,330329,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330329_817/1,15,KC_SKZ.csv,10177858,330328.99999999994,817/1,5626.253481551501,552090.2817917005
Split,Šibenik,NA,NA,Velika Glava,885/1,15,2,7,NA,"817/1, 885/1",885/1,330329,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330329_885/1,NA,KC_SKZ.csv,10180119,330328.99999999994,885/1,4706.464779874177,409681.51085144584
Split,Šibenik,NA,NA,Skradin,3200/1,35,2,7,NA,3200/1,3200/1,330230,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330230_3200/1,35,KC_SKZ.csv,10142379,330230,3200/1,13952.78371656976,1855876.5239990603
Split,Šibenik,NA,NA,Vrpolje,1393,120,2,7,NA,1393,1393,330345,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330345_1393,120,KC_SKZ.csv,11878047,330344.99999999994,1393,12716.566753302668,5873997.229595497
Split,Benkovac,NA,NA,Radošinovci,d.331/1,7,2,7,NA,d.331/1,331/1,300667,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300667_331/1,7,KC_ZADZ.csv,11625644,300667.00000000006,331/1,13467.63897109265,7931131.726412616
Split,Benkovac,NA,NA,Raštević,d.986/1,50,2,7,NA,d.986/1,986/1,300675,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300675_986/1,50,KC_ZADZ.csv,10702690,300675.00000000006,986/1,4306.432696090532,893687.0995550333
Split,Benkovac,NA,NA,Bjelina,d.1655,77.663,2,7,NA,"d.1655, d.1657, d.1658/1, d.1658/1, d.1658/2, d.1734/1",1655,300381,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300381_1655,77.663,KC_ZADZ.csv,11662884,300380.99999999994,1655,1195.7015460138957,61166.600875914264
Split,Benkovac,NA,NA,Bjelina,d.1657,77.663,2,7,NA,"d.1655, d.1657, d.1658/1, d.1658/1, d.1658/2, d.1734/1",1657,300381,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300381_1657,NA,KC_ZADZ.csv,11661625,300380.99999999994,1657,2604.4196499542886,90106.89663798666
Split,Benkovac,NA,NA,Bjelina,d.1658/1,77.663,2,7,NA,"d.1655, d.1657, d.1658/1, d.1658/1, d.1658/2, d.1734/1",1658/1,300381,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300381_1658/1,NA,KC_ZADZ.csv,11661630,300380.99999999994,1658/1,1079.30111757031,21282.57660616698
Split,Benkovac,NA,NA,Bjelina,d.1658/1,77.663,2,7,NA,"d.1655, d.1657, d.1658/1, d.1658/1, d.1658/2, d.1734/1",1658/1,300381,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300381_1658/1,NA,KC_ZADZ.csv,11661630,300380.99999999994,1658/1,1079.30111757031,21282.57660616698
Split,Benkovac,NA,NA,Bjelina,d.1658/2,77.663,2,7,NA,"d.1655, d.1657, d.1658/1, d.1658/1, d.1658/2, d.1734/1",1658/2,300381,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300381_1658/2,NA,KC_ZADZ.csv,11666678,300380.99999999994,1658/2,1168.4649165749709,16230.796830633184
Split,Benkovac,NA,NA,Bjelina,d.1734/1,77.663,2,7,NA,"d.1655, d.1657, d.1658/1, d.1658/1, d.1658/2, d.1734/1",1734/1,300381,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300381_1734/1,NA,KC_ZADZ.csv,11667927,300380.99999999994,1734/1,10360.517845707864,1532933.8541961396
Split,Benkovac,NA,NA,Bjelina,d.1734/1,77.663,2,7,NA,"d.1655, d.1657, d.1658/1, d.1658/1, d.1658/2, d.1734/1",1734/1,300381,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300381_1734/1,NA,KC_SKZ.csv,11667927,300380.99999999994,1734/1,10360.517845707864,1532933.8541961396
Split,Benkovac,NA,NA,Bjelina,d.2448/1,25,2,7,NA,d.2448/1,2448/1,300381,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300381_2448/1,25,KC_ZADZ.csv,11659147,300380.99999999994,2448/1,7034.486189488348,758442.9929765296
Split,Benkovac,NA,NA,Polača,d.417/1,5.4034,2,7,NA,d.417/1,417/1,300624,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300624_417/1,5.4034,KC_ZADZ.csv,10624922,300624,417/1,2799.4111725441307,182742.49180180434
Split,Benkovac,NA,NA,Polača,d.417/6,0.7844,3,7,NA,d.417/6,417/6,300624,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300624_417/6,0.7844,KC_ZADZ.csv,10626009,300624,417/6,3566.879361433157,388792.6553958655
Split,Benkovac,NA,NA,Tinj,d.360/3,0.32,3,7,NA,d.360/3,360/3,300713,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300713_360/3,0.32,KC_ZADZ.csv,10708409,300712.99999999994,360/3,14420.962026909425,1272176.3538599077
Split,Benkovac,NA,NA,Tinj,d.500/1,33.6079,3,7,NA,"d.500/1, d.501/5",500/1,300713,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300713_500/1,33.6079,KC_ZADZ.csv,10712230,300712.99999999994,500/1,2150.983640055557,101383.5046688031
Split,Benkovac,NA,NA,Tinj,d.501/5,33.6079,3,7,NA,"d.500/1, d.501/5",501/5,300713,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300713_501/5,NA,KC_ZADZ.csv,10717679,300712.99999999994,501/5,6840.746336051735,1065900.7655322747
Split,Benkovac,NA,NA,Nadin,d.1081/1,75,3,7,NA,"d.1081/1, d.1015/47, d.1015/46",1081/1,300586,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300586_1081/1,75,KC_ZADZ.csv,12545910,300586,1081/1,2575.1794598823576,257480.70974656858
Split,Benkovac,NA,NA,Nadin,d.1015/47,75,3,7,NA,"d.1081/1, d.1015/47, d.1015/46",1015/47,300586,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300586_1015/47,NA,KC_ZADZ.csv,12540202,300586,1015/47,9096.992503334666,451936.8302054338
Split,Benkovac,NA,NA,Nadin,d.1015/46,75,3,7,NA,"d.1081/1, d.1015/47, d.1015/46",1015/46,300586,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300586_1015/46,NA,KC_ZADZ.csv,12548125,300586,1015/46,4592.611789712401,555300.7916969149
Split,Benkovac,NA,NA,Lišane Ostrovica,d.199/2,22,3,7,NA,d.199/2,199/2,300578,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300578_199/2,22,KC_ZADZ.csv,12549367,300578,199/2,5428.514078578459,857724.1052915545
Split,Benkovac,NA,NA,Lišane Ostrovica,d.1407/4,5,3,7,NA,d.1407/4,1407/4,300578,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300578_1407/4,5,KC_ZADZ.csv,12547146,300578,1407/4,6370.358714024799,526657.350438217
Split,Benkovac,NA,NA,Stankovci,d.1311/1,15.9371,3,7,NA,"d.1311/1, d.1311/2",1311/1,300691,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300691_1311/1,15.9371,KC_ZADZ.csv,12564739,300691.00000000006,1311/1,1177.638423521509,50178.43671879977
Split,Benkovac,NA,NA,Stankovci,d.1311/2,15.9371,3,7,NA,"d.1311/1, d.1311/2",1311/2,300691,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300691_1311/2,NA,KC_ZADZ.csv,12564735,300691.00000000006,1311/2,1439.6159488788448,109938.98394804081
Split,Benkovac,NA,NA,Gornje Biljane,d.398/37,0.8,3,7,NA,d.398/37,398/37,300489,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300489_398/37,0.8,KC_ZADZ.csv,650402,300488.99999999994,398/37,655.3593520426065,10046.270475439414
Split,Benkovac,NA,NA,Lepuri,d.2075/1,20,3,7,NA,d.2075/1,2075/1,300551,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300551_2075/1,20,KC_ZADZ.csv,12510036,300551.00000000006,2075/1,3193.1259135290748,517871.40955266106
Split,Benkovac,NA,NA,Lepuri,d.1914/5,2.58,3,7,NA,d.1914/5,1914/5,300551,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300551_1914/5,2.58,KC_ZADZ.csv,12511227,300551.00000000006,1914/5,7978.313617705654,1276022.219710064
Split,Benkovac,NA,NA,Lepuri,d.2070,15,3,7,NA,d.2070,2070,300551,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300551_2070,15,KC_ZADZ.csv,12513643,300551.00000000006,2070,2894.956966442721,408198.2274726695
Split,Biograd,NA,NA,Filipjakov,d.615/2,1.2,3,7,d.615/2 S.I. (621/1 N.I.),"d.615/2, 621/1",615/2,300772,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300772_615/2,1.2,NA,NA,NA,NA,NA,NA
Split,Biograd,NA,NA,Filipjakov,621/1,1.2,3,7,d.615/2 S.I. (621/1 N.I.),"d.615/2, 621/1",621/1,300772,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300772_621/1,NA,NA,NA,NA,NA,NA,NA
Split,Biograd,NA,NA,Turanj,959/1,6.08,3,7,NA,959/1,959/1,300861,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300861_959/1,6.08,NA,NA,NA,NA,NA,NA
Split,Biograd,NA,NA,Turanj,958/1,1.42,3,7,NA,958/1,958/1,300861,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300861_958/1,1.42,NA,NA,NA,NA,NA,NA
Split,Biograd,NA,NA,Turanj,1210/2,45,3,7,NA,1210/2,1210/2,300861,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300861_1210/2,45,NA,NA,NA,NA,NA,NA
Split,Benkovac,NA,NA,Korlat,d.1396/1,19.0216,1,8,NA,d.1396/1,1396/1,300535,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300535_1396/1,NA,KC_ZADZ.csv,10716609,300535.00000000006,1396/1,18520.704254724227,4532203.827311538
Split,Benkovac,NA,NA,Lepuri,d.968/2,57,1,8,NA,d.968/2,968/2,300551,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300551_968/2,57,KC_ZADZ.csv,12513682,300551.00000000006,968/2,4609.6672667664525,594475.0899494252
Split,Benkovac,NA,NA,Lepuri,d.2200/1,37,1,8,NA,d.2200/1,2200/1,300551,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300551_2200/1,37,KC_ZADZ.csv,12518594,300551.00000000006,2200/1,3091.5702437723207,384035.7392265346
Split,Benkovac,NA,NA,Lepuri,2077,7.66,1,8,NA,2077,2077,300551,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300551_2077,7.66,KC_ZADZ.csv,12505197,300551.00000000006,2077,2026.6832480419178,227122.31670578115
Split,Benkovac,NA,NA,Lepuri,2078,14.1059,1,8,NA,2078,2078,300551,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300551_2078,14.1059,KC_ZADZ.csv,12514907,300551.00000000006,2078,2199.6877138137424,202156.9890337227
Split,Benkovac,NA,NA,Lepuri,2076,7.9293,1,8,NA,2076,2076,300551,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300551_2076,7.9293,KC_ZADZ.csv,12510035,300551.00000000006,2076,1426.0871431581513,78585.04959011918
Split,Benkovac,NA,NA,Lepuri,2075/1,28.846,1,8,NA,2075/1,2075/1,300551,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300551_2075/1,28.846,KC_ZADZ.csv,12510036,300551.00000000006,2075/1,3193.1259135290748,517871.40955266106
Split,Benkovac,NA,NA,Lepuri,2070,16.5,1,8,NA,2070,2070,300551,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300551_2070,16.5,KC_ZADZ.csv,12513643,300551.00000000006,2070,2894.956966442721,408198.2274726695
Split,Benkovac,NA,NA,Lišane Ostrovica,d.199/2,20,1,8,NA,d.199/2,199/2,300578,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300578_199/2,NA,KC_ZADZ.csv,12549367,300578,199/2,5428.514078578459,857724.1052915545
Split,Benkovac,NA,NA,Lišane Ostrovica,d.253,18,1,8,NA,d.253,253,300578,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300578_253,18,KC_ZADZ.csv,12548271,300578,253,3411.2911051273704,458910.8201643505
Split,Benkovac,NA,NA,Donje Biljane,856/71,30,1,8,NA,856/71,856/71,300454,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300454_856/71,30,KC_ZADZ.csv,8210812,300454,856/71,2425.687718052235,305780.6463982832
Split,Benkovac,NA,NA,Gornje Biljane,d.1271/1,24,1,8,NA,"d.1271/1, d.1271/2",1271/1,300489,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300489_1271/1,24,KC_ZADZ.csv,9109031,300488.99999999994,1271/1,3655.434842874325,749910.5552495436
Split,Benkovac,NA,NA,Gornje Biljane,d.1271/2,24,1,8,NA,"d.1271/1, d.1271/2",1271/2,300489,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300489_1271/2,NA,KC_ZADZ.csv,9107830,300488.99999999994,1271/2,2873.6577182943993,430800.51021530904
Split,Benkovac,NA,NA,Pristeg,d.1419/2,8.0634,1,8,NA,d.1419/2,1419/2,300659,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300659_1419/2,8.0634,KC_ZADZ.csv,11596983,300659.00000000006,1419/2,5393.942820506669,899286.8929676809
Split,Benkovac,NA,NA,Banjevci,d. 195/1,10,1,8,NA,d. 195/1, 195/1,300365,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300365_ 195/1,10,NA,NA,NA,NA,NA,NA
Split,Benkovac,NA,NA,Islam Grčki,538/99,0.5524,1,8,NA,538/99,538/99,300497,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300497_538/99,0.5524,KC_ZADZ.csv,12502622,300496.99999999994,538/99,371.8556367416836,5830.516450848
Split,Benkovac,NA,NA,Islam Grčki,2012/17,2.3607,1,8,NA,2012/17,2012/17,300497,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300497_2012/17,2.3607,KC_ZADZ.csv,12502628,300496.99999999994,2012/17,1144.2569856027617,22933.518923961867
Split,Benkovac,NA,NA,Islam Grčki,2012/42,1.5802,1,8,NA,2012/42,2012/42,300497,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300497_2012/42,1.5802,KC_ZADZ.csv,12520830,300496.99999999994,2012/42,536.0826004513502,14154.079143656907
Split,Benkovac,NA,NA,Islam Grčki,2012/43,0.089,1,8,NA,2012/43,2012/43,300497,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300497_2012/43,0.089,KC_ZADZ.csv,12515991,300496.99999999994,2012/43,279.32462887080925,922.9858846618449
Split,Benkovac,NA,NA,Islam Grčki,538/86,2.5722,1,8,NA,538/86,538/86,300497,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300497_538/86,2.5722,KC_ZADZ.csv,12506246,300496.99999999994,538/86,1183.6762956443586,30865.170997723864
Split,Benkovac,NA,NA,Islam Grčki,2012/5,9.8214,1,8,NA,2012/5,2012/5,300497,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300497_2012/5,9.8214,KC_ZADZ.csv,12515965,300496.99999999994,2012/5,2928.323283895474,99231.52373010022
Split,Benkovac,NA,NA,Islam Grčki,2249/22,2.1007,1,8,NA,2249/22,2249/22,300497,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300497_2249/22,2.1007,KC_ZADZ.csv,12496733,300496.99999999994,2249/22,715.3411402881576,21198.28239125054
Split,Benkovac,NA,NA,Radošinovci,d.522,104.473,1,8,NA,"d.522, d.523",522,300667,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300667_522,104.473,KC_ZADZ.csv,11612404,300667.00000000006,522,4978.345203239341,1144940.6188190295
Split,Benkovac,NA,NA,Radošinovci,d.523,104.473,1,8,NA,"d.522, d.523",523,300667,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300667_523,NA,KC_ZADZ.csv,11613607,300667.00000000006,523,707.8117852480419,23130.39313628473
Split,Benkovac,NA,NA,Buković,d.574/1,6,1,8,NA,d.574/1,574/1,300411,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300411_574/1,6,KC_ZADZ.csv,12563556,300411.00000000006,574/1,7176.2344090209035,568452.4560072288
Split,Benkovac,NA,NA,Velim,1/1,8.3994,1,8,NA,1/1,1/1,300721,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300721_1/1,NA,KC_ZADZ.csv,10269159,300720.99999999994,1/1,2188.888975267023,255517.00276988477
Split,Benkovac,NA,NA,Velim,1/1,8.3994,1,8,NA,1/1,1/1,300721,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300721_1/1,NA,KC_SKZ.csv,10269159,300720.99999999994,1/1,2188.888975267023,255517.00276988477
Split,Biograd,NA,NA,Filipjakov,d.621,0.7773,1,8,d.621 N.I. (615/2 S.I.),"d.621, 615/2",621,300772,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300772_621,0.7773,KC_ZADZ.csv,3700532,300772,621,3271.541954239871,433637.25870627223
Split,Biograd,NA,NA,Filipjakov,615/2,0.7773,1,8,d.621 N.I. (615/2 S.I.),"d.621, 615/2",615/2,300772,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300772_615/2,NA,NA,NA,NA,NA,NA,NA
Split,Biograd,NA,NA,Filipjakov,d.2540/1,1.736,1,8,d.2540/1 N.I. (845/1 S.I.),"d.2540/1, 845/1",2540/1,300772,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300772_2540/1,1.736,NA,NA,NA,NA,NA,NA
Split,Biograd,NA,NA,Filipjakov,845/1,1.736,1,8,d.2540/1 N.I. (845/1 S.I.),"d.2540/1, 845/1",845/1,300772,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300772_845/1,NA,NA,NA,NA,NA,NA,NA
Split,Biograd,NA,NA,Vrana,d.217,17.9342,1,8,NA,d.217,217,300870,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300870_217,NA,NA,NA,NA,NA,NA,NA
Split,Brač,NA,NA,Postire,1300/1,5.24,1,8,NA,1300/1,1300/1,301663,Supetar,Splitsko-dalmatinska županija,Split,Šumarija Brač,Split,301663_1300/1,5.24,KC_SDZ.csv,4517327,301663.00000000006,1300/1,3362.1960572604257,131941.22557272704
Split,Drniš,NA,NA,Ružić,d.1383/1,2,1,8,NA,d.1383/1,1383/1,305952,Drniš,Šibensko-kninska županija,Šibenik,Šumarija Drniš,Split,305952_1383/1,2,KC_SKZ.csv,12667263,305952,1383/1,1777.3473074372757,119654.74139916444
Split,Imotski,NA,NA,Cista,d.4140/1,100,1,8,NA,d.4140/1,4140/1,311839,Imotski,Splitsko-dalmatinska županija,Split,Šumarija Imotski,Split,311839_4140/1,100,KC_SDZ.csv,13248656,311839.00000000006,4140/1,23184.351687293427,2454757.3131657164
Split,Imotski,NA,NA,Cista,d.4140/1,3,1,8,NA,d.4140/1,4140/1,311839,Imotski,Splitsko-dalmatinska županija,Split,Šumarija Imotski,Split,311839_4140/1,NA,KC_SDZ.csv,13248656,311839.00000000006,4140/1,23184.351687293427,2454757.3131657164
Split,Imotski,NA,NA,Cista,d.4140/1,4,1,8,NA,d.4140/1,4140/1,311839,Imotski,Splitsko-dalmatinska županija,Split,Šumarija Imotski,Split,311839_4140/1,NA,KC_SDZ.csv,13248656,311839.00000000006,4140/1,23184.351687293427,2454757.3131657164
Split,Imotski,NA,NA,Vinjani,4281,5.5834,1,8,NA,4281,4281,312037,Imotski,Splitsko-dalmatinska županija,Split,Šumarija Imotski,Split,312037_4281,5.5834,KC_SDZ.csv,3767707,312036.99999999994,4281,971.2246605590732,55829.09295910929
Split,Korčula,NA,NA,Blato,12878/1,6.23,1,8,NA,12878/1,12878/1,314633,Blato,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Korčula,Split,314633_12878/1,6.23,KC_DNZ.csv,10025741,314632.99999999994,12878/1,19694.59682875841,4430143.947215548
Split,Korčula,NA,NA,Lastovo,9743/3,5.01,1,8,NA,9743/3,9743/3,316717,Blato,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Korčula,Split,316717_9743/3,NA,KC_DNZ.csv,13897754,316716.99999999994,9743/3,22537.33000428695,5858018.765409515
Split,Metković,NA,NA,Slivno,d.10948/1,5,1,8,NA,d.10948/1,10948/1,317187,Metkoviæ,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Metković,Split,317187_10948/1,5,KC_DNZ.csv,13709555,317187.00000000006,10948/1,4967.050271818496,540888.0965155256
Split,Metković,NA,NA,Slivno,d.7981/1,2.1,1,8,NA,d.7981/1,7981/1,317187,Metkoviæ,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Metković,Split,317187_7981/1,NA,KC_DNZ.csv,13725106,317187.00000000006,7981/1,2050.10674081863,183706.4020004305
Split,Split,NA,NA,Katuni,7211,16.75,1,8,NA,7211,7211,319651,Omiš,Splitsko-dalmatinska županija,Split,Šumarija Split,Split,319651_7211,16.75,KC_SDZ.csv,3796761,319651.00000000006,7211,3699.1644971760666,167997.4772035866
Split,Split,NA,NA,Katuni,7312/1,22.25,1,8,NA,7312/1,7312/1,319651,Omiš,Splitsko-dalmatinska županija,Split,Šumarija Split,Split,319651_7312/1,22.25,KC_SDZ.csv,3801193,319651.00000000006,7312/1,5138.904918308169,221138.83707150145
Split,Split,NA,NA,Katuni,7765/1,37.8,1,8,NA,7765/1,7765/1,319651,Omiš,Splitsko-dalmatinska županija,Split,Šumarija Split,Split,319651_7765/1,37.8,KC_SDZ.csv,3804440,319651.00000000006,7765/1,5906.565903261872,375703.431711472
Split,Split,NA,NA,Trogir,d.3732,8.7683,1,8,NA,d.3732,3732,330779,Trogir,Splitsko-dalmatinska županija,Split,Šumarija Split,Split,330779_3732,8.7683,NA,NA,NA,NA,NA,NA
Split,Split,NA,NA,Trogir,d.3733/3,5.911,1,8,NA,d.3733/3,3733/3,330779,Trogir,Splitsko-dalmatinska županija,Split,Šumarija Split,Split,330779_3733/3,5.911,NA,NA,NA,NA,NA,NA
Split,Split,NA,NA,Kaštel Novi,1770/4,12,1,8,NA,1770/4,1770/4,313483,Kaštel Sućurac,Splitsko-dalmatinska županija,Split,Šumarija Split,Split,313483_1770/4,12,KC_SDZ.csv,12348881,313483.00000000006,1770/4,4158.399708811181,255942.81380656626
Split,Šibenik,NA,NA,Konjevrate,d.2192/2,0.2261,1,8,NA,d.2192/2,2192/2,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_2192/2,0.2261,KC_SKZ.csv,11821403,330051.00000000006,2192/2,6236.121872912255,702281.1804720352
